image_path,xmin,ymin,xmax,ymax,label
/Users/tompitts/dphil/CanopyAI/neon_sparse_annotations/crops/OAES_2021_OAES_5_496000_3906000_image_y7600_x4000.png,203.9,356.1,251.0,397.5,Tree
/Users/tompitts/dphil/CanopyAI/neon_sparse_annotations/crops/OAES_2021_OAES_5_496000_3906000_image_y7600_x4400.png,49.8,293.7,94.0,331.7,Tree
/Users/tompitts/dphil/CanopyAI/neon_sparse_annotations/crops/OAES_2021_OAES_5_496000_3906000_image_y7600_x8400.png,193.6,220.9,225.3,248.1,Tree
/Users/tompitts/dphil/CanopyAI/neon_sparse_annotations/crops/NOGP_2019_NOGP_3_352000_5182000_image_y2800_x5600.png,35.2,123.2,103.7,199.1,Tree
/Users/tompitts/dphil/CanopyAI/neon_sparse_annotations/crops/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x7600.png,59.2,298.8,87.7,326.2,Tree
/Users/tompitts/dphil/CanopyAI/neon_sparse_annotations/crops/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x7600.png,14.1,261.4,41.2,290.4,Tree
/Users/tompitts/dphil/CanopyAI/neon_sparse_annotations/crops/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x7600.png,103.9,347.3,126.1,374.1,Tree
/Users/tompitts/dphil/CanopyAI/neon_sparse_annotations/crops/NOGP_2019_NOGP_3_352000_5182000_image_y5600_x7200.png,95.3,264.5,155.2,317.3,Tree
/Users/tompitts/dphil/CanopyAI/neon_sparse_annotations/crops/NOGP_2019_NOGP_3_352000_5182000_image_y5600_x7200.png,66.4,211.9,123.7,263.3,Tree
/Users/tompitts/dphil/CanopyAI/neon_sparse_annotations/crops/NOGP_2019_NOGP_3_352000_5182000_image_y5600_x7200.png,34.7,155.1,88.1,200.8,Tree
/Users/tompitts/dphil/CanopyAI/neon_sparse_annotations/crops/NOGP_2019_NOGP_3_352000_5183000_image_y2400_x6000.png,258.4,331.1,295.9,371.2,Tree
/Users/tompitts/dphil/CanopyAI/neon_sparse_annotations/crops/NOGP_2019_NOGP_3_352000_5183000_image_y4400_x7200.png,73.5,329.3,103.9,362.7,Tree
/Users/tompitts/dphil/CanopyAI/neon_sparse_annotations/crops/NOGP_2019_NOGP_3_352000_5183000_image_y4400_x7200.png,270.7,74.6,309.7,115.7,Tree
/Users/tompitts/dphil/CanopyAI/neon_sparse_annotations/crops/NOGP_2019_NOGP_3_352000_5183000_image_y5600_x9200.png,303.6,339.4,371.8,398.6,Tree
/Users/tompitts/dphil/CanopyAI/neon_sparse_annotations/crops/NOGP_2019_NOGP_3_352000_5183000_image_y6800_x5600.png,88.4,315.0,145.3,380.0,Tree
/Users/tompitts/dphil/CanopyAI/neon_sparse_annotations/crops/NOGP_2019_NOGP_3_352000_5183000_image_y7200_x7200.png,82.5,196.2,119.2,239.8,Tree
/Users/tompitts/dphil/CanopyAI/neon_sparse_annotations/crops/NOGP_2019_NOGP_3_352000_5183000_image_y7600_x8800.png,201.9,17.0,251.0,62.2,Tree
/Users/tompitts/dphil/CanopyAI/neon_sparse_annotations/crops/NOGP_2019_NOGP_3_352000_5183000_image_y7600_x8800.png,367.4,315.1,399.8,362.7,Tree
