image_path,xmin,ymin,xmax,ymax,label,shadow_angle,shadow_x,shadow_y
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_12_rot270.tif,90,41,164,88,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_12_rot270.tif,84,121,138,176,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_12_rot270.tif,145,101,190,139,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_12_rot270.tif,23,47,86,83,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_12_rot270.tif,1,69,41,123,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_12_rot270.tif,166,54,207,94,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_12_rot270.tif,361,84,417,138,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_12_rot270.tif,299,0,339,26,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_12_rot270.tif,1,395,47,450,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_12_rot270.tif,17,335,68,376,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_12_rot270.tif,280,407,332,444,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_12_rot270.tif,246,452,319,497,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_12_rot270.tif,14,282,72,318,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_12_rot270.tif,10,120,55,152,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,110,304,232,406,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,312,41,358,91,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,101,7,150,54,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,164,47,197,91,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,240,3,273,43,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,341,1,375,54,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,374,15,414,67,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,200,74,223,115,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,253,82,296,133,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,7,122,48,191,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,65,127,109,177,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,132,140,166,189,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,462,90,496,137,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,375,122,424,182,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,304,171,356,243,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,463,235,499,289,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,399,282,444,337,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,449,318,487,381,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,322,253,356,288,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,336,275,395,366,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,435,402,488,460,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,390,430,436,478,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,322,458,359,499,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,306,397,341,449,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,80,383,113,428,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,124,432,160,479,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,231,235,270,281,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,159,206,192,258,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,222,154,257,200,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,302,86,342,137,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,16,215,45,258,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,5,265,36,306,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,44,220,76,291,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,93,195,149,282,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,52,264,92,313,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13.tif,275,157,308,198,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,304,268,406,390,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,41,142,91,188,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,7,350,54,399,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,47,303,91,336,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,3,227,43,260,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,1,125,54,159,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,15,86,67,126,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,74,277,115,300,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,82,204,133,247,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,122,452,191,493,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,127,391,177,435,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,140,334,189,368,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,90,4,137,38,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,122,76,182,125,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,171,144,243,196,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,235,1,289,37,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,282,56,337,101,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,318,13,381,51,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,253,144,288,178,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,275,105,366,164,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,402,12,460,65,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,430,64,478,110,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,458,141,499,178,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,397,159,449,194,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,383,387,428,420,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,432,340,479,376,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,235,230,281,269,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,206,308,258,341,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,154,243,200,278,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,86,158,137,198,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,215,455,258,484,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,265,464,306,495,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,220,424,291,456,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,195,351,282,407,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,264,408,313,448,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot90.tif,157,192,198,225,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,268,94,390,196,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,142,409,188,459,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,350,446,399,493,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,303,409,336,453,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,227,457,260,497,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,125,446,159,499,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,86,433,126,485,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,277,385,300,426,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,204,367,247,418,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,452,309,493,378,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,391,323,435,373,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,334,311,368,360,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,4,363,38,410,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,76,318,125,378,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,144,257,196,329,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,1,211,37,265,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,56,163,101,218,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,13,119,51,182,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,144,212,178,247,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,105,134,164,225,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,12,40,65,98,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,64,22,110,70,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,141,1,178,42,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,159,51,194,103,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,387,72,420,117,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,340,21,376,68,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,230,219,269,265,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,308,242,341,294,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,243,300,278,346,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,158,363,198,414,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,455,242,484,285,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,464,194,495,235,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,424,209,456,280,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,351,218,407,305,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,408,187,448,236,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot180.tif,192,302,225,343,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,94,110,196,232,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,409,312,459,358,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,446,101,493,150,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,409,164,453,197,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,457,240,497,273,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,446,341,499,375,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,433,374,485,414,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,385,200,426,223,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,367,253,418,296,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,309,7,378,48,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,323,65,373,109,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,311,132,360,166,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,363,462,410,496,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,318,375,378,424,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,257,304,329,356,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,211,463,265,499,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,163,399,218,444,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,119,449,182,487,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,212,322,247,356,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,134,336,225,395,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,40,435,98,488,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,22,390,70,436,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,1,322,42,359,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,51,306,103,341,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,72,80,117,113,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,21,124,68,160,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,219,231,265,270,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,242,159,294,192,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,300,222,346,257,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,363,302,414,342,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,242,16,285,45,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,194,5,235,36,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,209,44,280,76,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,218,93,305,149,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,187,52,236,92,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_13_rot270.tif,302,275,343,308,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_14.tif,43,0,89,45,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_14.tif,1,55,41,111,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_14.tif,52,74,86,116,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_14.tif,119,47,153,99,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_14.tif,186,43,239,110,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_14.tif,271,43,325,114,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_14.tif,313,171,367,243,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_14.tif,324,51,377,133,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_14.tif,31,131,70,176,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_14.tif,74,136,127,190,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_14.tif,164,116,217,161,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_14.tif,131,159,186,221,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_14.tif,191,178,237,231,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_14.tif,0,180,57,229,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_14.tif,0,307,45,387,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_14.tif,52,285,95,336,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_14.tif,173,257,212,301,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_14.tif,193,270,238,333,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_14.tif,285,321,332,376,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_14.tif,344,322,380,354,Tree,215,-0.5735764363510462,-0.8191520442889918
